intercept location (deg),v_infinity wrt Titian magnitude (km/s),v_infinity x component,v_infinity y component,v_infinity z component
299,13.32564679161009,-4.871631768766434,12.167893664366826,2.404668396464586
300,13.385625174695464,-4.823761499079323,12.252504079594727,2.404668396464586
301,13.444738633888779,-4.774421864910766,12.33626615684373,2.404668396464586
302,13.502980639153591,-4.723627895591293,12.419154381373676,2.404668396464586
303,13.56034479130786,-4.671395063456013,12.501143504628425,2.404668396464586
304,13.616824820462728,-4.617739279131582,12.582208551926788,2.404668396464586
305,13.67241458453833,-4.562676886689685,12.662324830070053,2.404668396464586
306,13.727108067852807,-4.506224658668458,12.741467934863802,2.404668396464586
307,13.780899379780891,-4.448399790963422,12.819613758551634,2.404668396464586
308,13.83378275347869,-4.389219897589441,12.896738497158646,2.404668396464586
309,13.885752544671421,-4.328703005315328,12.972818657742323,2.404668396464586
310,13.936803230501031,-4.2668675481727085,13.04783106554875,2.404668396464586
311,13.986929408430784,-4.203732361840841,13.121752871071852,2.404668396464586
312,14.036125795204034,-4.139316677909088,13.194561557013564,2.404668396464586
313,14.084387225854618,-4.073640118018779,13.266234945142845,2.404668396464586
314,14.13170865276629,-4.0067226878862865,13.336751203051342,2.404668396464586
315,14.178085144778946,-3.938584771209071,13.406088850803796,2.404668396464586
316,14.223511886339278,-3.8692471234566166,13.474226767481014,2.404668396464586
317,14.26798417669383,-3.7987308655481153,13.541144197613509,2.404668396464586
318,14.311497429122358,-3.72705747741884,13.606820757503813,2.404668396464586
319,14.354047170209641,-3.6542487914771264,13.671236441435568,2.404668396464586
320,14.395629039153839,-3.580326985954026,13.734371627767434,2.404668396464586
321,14.43623878710975,-3.5053145781475967,13.796207084910053,2.404668396464586
322,14.475872276565276,-3.4292344175639164,13.856723977184169,2.404668396464586
323,14.514525480749532,-3.352109678956909,13.915903870558148,2.404668396464586
324,14.552194483071146,-3.2739638552690766,13.973728738263183,2.404668396464586
325,14.588875476585324,-3.194820750475329,14.03018096628441,2.404668396464586
326,14.624564763488332,-3.1147044723320585,14.08524335872631,2.404668396464586
327,14.659258754638152,-3.0336394250337,14.13889914305074,2.404668396464586
328,14.6929539691001,-2.951650301778952,14.19113197518602,2.404668396464586
329,14.725647033716251,-2.8687620772490035,14.241925944505493,2.404668396464586
330,14.757334682697595,-2.785000000000003,14.29126557867405,2.404668396464586
331,14.788013757237898,-2.7003895847720965,14.339135848361163,2.404668396464586
332,14.817681205148308,-2.614956604717412,14.385522171818952,2.404668396464586
333,14.846334080511728,-2.5287270835492768,14.430410419323936,2.404668396464586
334,14.87396954335616,-2.4417272876151634,14.473786917481085,2.404668396464586
335,14.900584859346129,-2.353983717895695,14.515638453388867,2.404668396464586
336,14.926177399491413,-2.265523101932207,14.555952278664016,2.404668396464586
337,14.950744639872358,-2.1763723856852555,14.59471611332482,2.404668396464586
338,14.974284161381082,-2.086558725326632,14.631918149531732,2.404668396464586
339,14.996793649477869,-1.9961094789673255,14.66754705518414,2.404668396464586
340,15.018270893962137,-1.905052198323974,14.701591977372237,2.404668396464586
341,15.038713788757448,-1.8134146203263628,14.734042545682922,2.404668396464586
342,15.05812033170993,-1.7212246586684585,14.764888875358732,2.404668396464586
343,15.076488624399625,-1.6285103953056461,14.794121570308835,2.404668396464586
344,15.093816871964291,-1.5353000719006842,14.821731725971164,2.404668396464586
345,15.110103382935193,-1.4416220812210403,14.847710932024839,2.404668396464586
346,15.125346569084403,-1.3475049584901502,14.872051274952028,2.404668396464586
347,15.139544945283328,-1.25297737269533,14.894745340448488,2.404668396464586
348,15.152697129371969,-1.1580681178549226,14.915786215682026,2.404668396464586
349,15.164801842038658,-1.0628061042473538,14.935167491398216,2.404668396464586
350,15.175857906709929,-0.9672203496048023,14.952883263872726,2.404668396464586
351,15.185864249450226,-0.8713399702740873,14.968928136709645,2.404668396464586
352,15.194819898871197,-0.775194172347567,14.983297222485273,2.404668396464586
353,15.202723986050337,-0.6788122427666701,14.995986144236891,2.404668396464586
354,15.209575744458757,-0.5822235404008296,15.006991036796009,2.404668396464586
355,15.215374509897893,-0.48545748710445685,15.01630854796575,2.404668396464586
356,15.220119720444988,-0.3885435587547798,15.023935839541949,2.404668396464586
357,15.223810916407206,-0.29151127627320017,15.029870588177705,2.404668396464586
358,15.22644774028425,-0.19439019663292958,15.03411098609109,2.404668396464586
359,15.228029936739402,-0.09720990385566944,15.036655741615828,2.404668396464586
